Fundo,Modulo,Velocidad,Anio,Semana_de_cosecha,Semana_de_empaque,Fecha_de_cosecha,Etapa, Resultado, Humedad_relativa, Temperatura_minima, Temperatura_maxima, Radiacion_solar_maxima, Radiacion_solar
Beggie,5,63,2022,25,25,23/06/2022,Campo(C=8),5,88.04,11.60,19.70,659,3955
Beggie,5,63,2022,25,25,23/06/2022,Recepcion(R=30),30,88.04,11.60,19.70,659,3955
Beggie,5,63,2022,25,25,23/06/2022,Terminado(PT=125),211,88.04,11.60,19.70,659,3955
Beggie,6,32,2022,31,31,06/08/2022,Campo(C=8),7,87.29,13.90,21.30,741,3960
Beggie,6,32,2022,31,31,06/08/2022,Recepcion(R=30),68,87.29,13.90,21.30,741,3960
Beggie,6,32,2022,31,31,06/08/2022,Terminado(PT=125),83,87.29,13.90,21.30,741,3960
Beggie,6,36,2022,23,23,11/06/2022,Campo(C=8),22,91.50,15.05,17.44,419,2136
Beggie,6,36,2022,23,23,11/06/2022,Recepcion(R=30),21,91.50,15.05,17.44,419,2136
Beggie,6,36,2022,23,23,11/06/2022,Terminado(PT=125),97,91.50,15.05,17.44,419,2136
Beggie,6,38,2021,33,33,17/08/2021,Campo(C=8),19,88.58,13.70,22.00,747,3881
Beggie,6,38,2021,33,33,17/08/2021,Recepcion(R=30),35,88.58,13.70,22.00,747,3881
Beggie,6,38,2021,33,33,17/08/2021,Terminado(PT=125),191,88.58,13.70,22.00,747,3881
Beggie,6,40,2021,32,32,11/08/2021,Recepcion(R=30),39,85.54,14.10,22.10,750,3727
Beggie,6,40,2021,32,32,11/08/2021,Terminado(PT=125),186,85.54,14.10,22.10,750,3727
Beggie,6,40,2021,32,32,13/08/2021,Recepcion(R=30),28,89.04,15.00,22.10,779,3542
Beggie,6,40,2021,32,32,13/08/2021,Terminado(PT=125),208,89.04,15.00,22.10,779,3542
Beggie,6,40,2021,33,33,16/08/2021,Campo(C=8),22,88.33,14.80,22.30,755,3417
Beggie,6,40,2021,33,33,16/08/2021,Recepcion(R=30),63,88.33,14.80,22.30,755,3417
Beggie,6,40,2021,33,33,16/08/2021,Terminado(PT=125),142,88.33,14.80,22.30,755,3417
Beggie,6,42,2021,32,32,10/08/2021,Campo(C=8),22,87.58,11.80,21.90,745,3709
Beggie,6,42,2021,32,32,10/08/2021,Recepcion(R=30),55,87.58,11.80,21.90,745,3709
Beggie,6,42,2021,32,32,10/08/2021,Terminado(PT=125),179,87.58,11.80,21.90,745,3709
Beggie,6,42,2022,23,23,09/06/2022,Campo(C=8),11,88.96,13.16,21.61,681,4306
Beggie,6,42,2022,23,23,09/06/2022,Recepcion(R=30),25,88.96,13.16,21.61,681,4306
Beggie,6,42,2022,23,23,09/06/2022,Terminado(PT=125),185,88.96,13.16,21.61,681,4306
Beggie,6,42,2022,24,24,15/06/2022,Campo(C=8),11,84.63,9.80,20.90,674,4574
Beggie,6,42,2022,24,24,15/06/2022,Recepcion(R=30),17,84.63,9.80,20.90,674,4574
Beggie,6,42,2022,24,24,15/06/2022,Terminado(PT=125),112,84.63,9.80,20.90,674,4574
Beggie,6,43,2022,31,32,07/08/2022,Campo(C=8),5,87.00,14.10,19.70,514,2840
Beggie,6,43,2022,31,32,07/08/2022,Recepcion(R=30),37,87.00,14.10,19.70,514,2840
Beggie,6,43,2022,31,32,07/08/2022,Terminado(PT=125),147,87.00,14.10,19.70,514,2840
Beggie,6,45,2021,32,32,12/08/2021,Recepcion(R=30),43,86.38,14.60,21.80,758,4636
Beggie,6,45,2021,32,32,12/08/2021,Terminado(PT=125),150,86.38,14.60,21.80,758,4636
Beggie,6,45,2021,32,32,14/08/2021,Campo(C=8),20,88.75,14.80,21.80,673,4319
Beggie,6,45,2021,32,32,14/08/2021,Recepcion(R=30),23,88.75,14.80,21.80,673,4319
Beggie,6,45,2021,32,32,14/08/2021,Terminado(PT=125),197,88.75,14.80,21.80,673,4319
Beggie,6,46,2022,24,24,13/06/2022,Campo(C=8),9,90.83,13.80,17.80,210,1366
Beggie,6,46,2022,24,24,13/06/2022,Recepcion(R=30),20,90.83,13.80,17.80,210,1366
Beggie,6,46,2022,24,24,13/06/2022,Terminado(PT=125),26,90.83,13.80,17.80,210,1366
Beggie,6,46,2022,32,32,09/08/2022,Campo(C=8),6,85.92,13.60,21.90,778,3731
Beggie,6,46,2022,32,32,09/08/2022,Recepcion(R=30),29,85.92,13.60,21.90,778,3731
Beggie,6,46,2022,32,32,09/08/2022,Terminado(PT=125),139,85.92,13.60,21.90,778,3731
Beggie,6,47,2022,32,32,08/08/2022,Campo(C=8),10,87.67,14.10,18.40,334,2272
Beggie,6,47,2022,32,32,08/08/2022,Recepcion(R=30),37,87.67,14.10,18.40,334,2272
Beggie,6,47,2022,32,32,08/08/2022,Terminado(PT=125),106,87.67,14.10,18.40,334,2272
Beggie,6,47,2022,32,32,10/08/2022,Campo(C=8),15,87.21,13.90,21.80,869,3623
Beggie,6,47,2022,32,32,10/08/2022,Recepcion(R=30),34,87.21,13.90,21.80,869,3623
Beggie,6,47,2022,32,32,10/08/2022,Terminado(PT=125),153,87.21,13.90,21.80,869,3623
Beggie,6,48,2022,24,24,14/06/2022,Campo(C=8),10,84.58,12.40,19.30,661,4137
Beggie,6,48,2022,24,24,14/06/2022,Recepcion(R=30),23,84.58,12.40,19.30,661,4137
Beggie,6,48,2022,24,24,14/06/2022,Terminado(PT=125),93,84.58,12.40,19.30,661,4137
Beggie,6,48,2022,31,31,05/08/2022,Campo(C=8),11,88.04,13.40,21.00,734,2862
Beggie,6,48,2022,31,31,05/08/2022,Recepcion(R=30),19,88.04,13.40,21.00,734,2862
Beggie,6,48,2022,31,31,05/08/2022,Terminado(PT=125),134,88.04,13.40,21.00,734,2862
Beggie,6,49,2022,31,31,04/08/2022,Campo(C=8),4,85.88,14.10,20.90,603,3722
Beggie,6,49,2022,31,31,04/08/2022,Recepcion(R=30),17,85.88,14.10,20.90,603,3722
Beggie,6,49,2022,31,31,04/08/2022,Terminado(PT=125),126,85.88,14.10,20.90,603,3722
Beggie,6,56,2022,23,23,08/06/2022,Campo(C=8),9,84.58,14.66,22.27,671,3898
Beggie,6,56,2022,23,23,08/06/2022,Recepcion(R=30),15,84.58,14.66,22.27,671,3898
Beggie,6,56,2022,23,23,08/06/2022,Terminado(PT=125),95,84.58,14.66,22.27,671,3898
Beggie,6,57,2022,24,24,16/06/2022,Campo(C=8),10,86.38,10.00,21.50,683,4506
Beggie,6,57,2022,24,24,16/06/2022,Recepcion(R=30),13,86.38,10.00,21.50,683,4506
Beggie,6,57,2022,24,24,16/06/2022,Terminado(PT=125),107,86.38,10.00,21.50,683,4506
Beggie,6,59,2022,23,23,10/06/2022,Campo(C=8),11,91.08,15.00,18.22,432,2027
Beggie,6,59,2022,23,23,10/06/2022,Recepcion(R=30),27,91.08,15.00,18.22,432,2027
Beggie,6,59,2022,23,23,10/06/2022,Terminado(PT=125),63,91.08,15.00,18.22,432,2027
Beggie,7,31,2022,30,30,29/07/2022,Campo(C=8),8,87.71,12.60,21.50,666,3127
Beggie,7,31,2022,30,30,29/07/2022,Recepcion(R=30),39,87.71,12.60,21.50,666,3127
Beggie,7,31,2022,30,30,29/07/2022,Terminado(PT=125),162,87.71,12.60,21.50,666,3127
Beggie,7,35,2021,26,26,29/06/2021,Campo(C=8),31,90.38,14.40,20.80,387,2065
Beggie,7,35,2021,26,26,29/06/2021,Recepcion(R=30),28,90.38,14.40,20.80,387,2065
Beggie,7,35,2021,26,26,29/06/2021,Terminado(PT=125),205,90.38,14.40,20.80,387,2065
Beggie,7,38,2021,26,26,28/06/2021,Campo(C=8),15,85.29,14.70,22.30,720,4903
Beggie,7,38,2021,26,26,28/06/2021,Recepcion(R=30),47,85.29,14.70,22.30,720,4903
Beggie,7,38,2021,26,26,28/06/2021,Terminado(PT=125),124,85.29,14.70,22.30,720,4903
Beggie,7,38,2021,26,26,01/07/2021,Campo(C=8),28,90.92,15.80,18.90,162,1036
Beggie,7,38,2021,26,26,01/07/2021,Recepcion(R=30),31,90.92,15.80,18.90,162,1036
Beggie,7,38,2021,26,26,01/07/2021,Terminado(PT=125),141,90.92,15.80,18.90,162,1036
Beggie,7,38,2022,23,23,07/06/2022,Campo(C=8),26,85.38,15.38,20.66,670,3924
Beggie,7,38,2022,23,23,07/06/2022,Recepcion(R=30),31,85.38,15.38,20.66,670,3924
Beggie,7,38,2022,23,23,07/06/2022,Terminado(PT=125),173,85.38,15.38,20.66,670,3924
Beggie,7,38,2022,30,30,30/07/2022,Campo(C=8),10,85.96,11.20,21.40,810,5094
Beggie,7,38,2022,30,30,30/07/2022,Recepcion(R=30),52,85.96,11.20,21.40,810,5094
Beggie,7,38,2022,30,30,30/07/2022,Terminado(PT=125),139,85.96,11.20,21.40,810,5094
Beggie,7,40,2021,26,26,30/06/2021,Campo(C=8),26,91.58,15.70,19.70,237,1451
Beggie,7,40,2021,26,26,30/06/2021,Recepcion(R=30),31,91.58,15.70,19.70,237,1451
Beggie,7,40,2021,26,26,30/06/2021,Terminado(PT=125),195,91.58,15.70,19.70,237,1451
Beggie,7,40,2021,26,26,02/07/2021,Campo(C=8),20,89.25,15.10,19.80,260,1432
Beggie,7,40,2021,26,26,02/07/2021,Recepcion(R=30),27,89.25,15.10,19.80,260,1432
Beggie,7,40,2021,26,26,02/07/2021,Terminado(PT=125),171,89.25,15.10,19.80,260,1432
Beggie,7,41,2022,30,30,28/07/2022,Campo(C=8),9,92.04,14.30,17.20,218,1443
Beggie,7,41,2022,30,30,28/07/2022,Recepcion(R=30),42,92.04,14.30,17.20,218,1443
Beggie,7,41,2022,30,30,28/07/2022,Terminado(PT=125),154,92.04,14.30,17.20,218,1443
Beggie,7,43,2022,30,30,27/07/2022,Campo(C=8),9,90.83,13.60,20.60,477,2392
Beggie,7,43,2022,30,30,27/07/2022,Recepcion(R=30),42,90.83,13.60,20.60,477,2392
Beggie,7,43,2022,30,30,27/07/2022,Terminado(PT=125),153,90.83,13.60,20.60,477,2392
Beggie,7,47,2022,23,23,08/06/2022,Campo(C=8),9,84.58,14.66,22.27,671,3898
Beggie,7,47,2022,23,23,08/06/2022,Recepcion(R=30),18,84.58,14.66,22.27,671,3898
Beggie,7,47,2022,23,23,08/06/2022,Terminado(PT=125),135,84.58,14.66,22.27,671,3898
Beggie,7,51,2022,23,23,09/06/2022,Campo(C=8),13,88.96,13.16,21.61,681,4306
Beggie,7,51,2022,23,23,09/06/2022,Recepcion(R=30),22,88.96,13.16,21.61,681,4306
Beggie,7,51,2022,23,23,09/06/2022,Terminado(PT=125),220,88.96,13.16,21.61,681,4306
Beggie,7,53,2022,23,23,10/06/2022,Campo(C=8),20,91.08,15.00,18.22,432,2027
Beggie,7,53,2022,23,23,10/06/2022,Recepcion(R=30),33,91.08,15.00,18.22,432,2027
Beggie,7,53,2022,23,23,10/06/2022,Terminado(PT=125),59,91.08,15.00,18.22,432,2027
Beggie,7,53,2022,23,23,11/06/2022,Campo(C=8),19,91.50,15.05,17.44,419,2136
Beggie,7,53,2022,23,23,11/06/2022,Recepcion(R=30),19,91.50,15.05,17.44,419,2136
Beggie,7,53,2022,23,23,11/06/2022,Terminado(PT=125),201,91.50,15.05,17.44,419,2136
Beggie,8,38,2021,25,25,26/06/2021,Campo(C=8),25,88.88,14.20,19.80,212,1372
Beggie,8,38,2021,25,25,26/06/2021,Recepcion(R=30),70,88.88,14.20,19.80,212,1372
Beggie,8,38,2021,25,25,26/06/2021,Terminado(PT=125),150,88.88,14.20,19.80,212,1372
Beggie,8,38,2021,26,26,28/06/2021,Campo(C=8),28,85.29,14.70,22.30,720,4903
Beggie,8,38,2021,26,26,28/06/2021,Recepcion(R=30),68,85.29,14.70,22.30,720,4903
Beggie,8,38,2021,26,26,28/06/2021,Terminado(PT=125),83,85.29,14.70,22.30,720,4903
Beggie,8,40,2021,25,25,23/06/2021,Campo(C=8),20,88.88,16.40,20.80,338,1757
Beggie,8,40,2021,25,25,23/06/2021,Recepcion(R=30),24,88.88,16.40,20.80,338,1757
Beggie,8,40,2021,25,25,23/06/2021,Terminado(PT=125),151,88.88,16.40,20.80,338,1757
Beggie,8,40,2021,25,25,24/06/2021,Campo(C=8),27,91.21,16.40,19.10,132,871
Beggie,8,40,2021,25,25,24/06/2021,Recepcion(R=30),32,91.21,16.40,19.10,132,871
Beggie,8,40,2021,25,25,24/06/2021,Terminado(PT=125),160,91.21,16.40,19.10,132,871
Beggie,8,40,2021,25,25,25/06/2021,Campo(C=8),32,88.13,14.70,21.10,315,2293
Beggie,8,40,2021,25,25,25/06/2021,Recepcion(R=30),22,88.13,14.70,21.10,315,2293
Beggie,8,40,2021,25,25,25/06/2021,Terminado(PT=125),125,88.13,14.70,21.10,315,2293
Beggie,8,42,2022,30,30,30/07/2022,Campo(C=8),6,85.96,11.20,21.40,810,5094
Beggie,8,42,2022,30,30,30/07/2022,Recepcion(R=30),27,85.96,11.20,21.40,810,5094
Beggie,8,42,2022,30,30,30/07/2022,Terminado(PT=125),146,85.96,11.20,21.40,810,5094
Beggie,8,42,2022,31,31,02/08/2022,Recepcion(R=30),29,89.46,14.30,20.80,665,2888
Beggie,8,42,2022,31,31,02/08/2022,Terminado(PT=125),154,89.46,14.30,20.80,665,2888
Beggie,8,45,2022,22,22,02/06/2022,Campo(C=8),6,90.08,12.05,19.38,468,1690
Beggie,8,45,2022,22,22,02/06/2022,Recepcion(R=30),38,90.08,12.05,19.38,468,1690
Beggie,8,45,2022,22,22,02/06/2022,Terminado(PT=125),198,90.08,12.05,19.38,468,1690
Beggie,8,45,2022,22,22,03/06/2022,Campo(C=8),7,91.46,12.38,18.44,598,3148
Beggie,8,45,2022,22,22,03/06/2022,Recepcion(R=30),19,91.46,12.38,18.44,598,3148
Beggie,8,45,2022,22,22,03/06/2022,Terminado(PT=125),170,91.46,12.38,18.44,598,3148
Beggie,8,51,2022,22,22,01/06/2022,Campo(C=8),8,74.00,10.94,21.38,695,4363
Beggie,8,51,2022,22,22,01/06/2022,Recepcion(R=30),31,74.00,10.94,21.38,695,4363
Beggie,8,51,2022,22,22,01/06/2022,Terminado(PT=125),174,74.00,10.94,21.38,695,4363
Beggie,8,58,2022,31,31,01/08/2022,Campo(C=8),10,89.88,12.30,21.10,747,3434
Beggie,8,58,2022,31,31,01/08/2022,Recepcion(R=30),34,89.88,12.30,21.10,747,3434
Beggie,8,58,2022,31,31,01/08/2022,Terminado(PT=125),106,89.88,12.30,21.10,747,3434
Beggie,9,25,2022,23,23,07/06/2022,Campo(C=8),8,85.38,15.38,20.66,670,3924
Beggie,9,25,2022,23,23,07/06/2022,Recepcion(R=30),30,85.38,15.38,20.66,670,3924
Beggie,9,25,2022,23,23,07/06/2022,Terminado(PT=125),171,85.38,15.38,20.66,670,3924
Beggie,9,32,2022,22,22,03/06/2022,Campo(C=8),7,91.46,12.38,18.44,598,3148
Beggie,9,32,2022,22,22,03/06/2022,Recepcion(R=30),36,91.46,12.38,18.44,598,3148
Beggie,9,32,2022,22,22,03/06/2022,Terminado(PT=125),226,91.46,12.38,18.44,598,3148
Beggie,9,32,2022,22,22,04/06/2022,Campo(C=8),8,89.46,15.00,20.38,353,1867
Beggie,9,32,2022,22,22,04/06/2022,Recepcion(R=30),28,89.46,15.00,20.38,353,1867
Beggie,9,32,2022,22,22,04/06/2022,Terminado(PT=125),226,89.46,15.00,20.38,353,1867
Beggie,9,33,2022,31,31,05/08/2022,Recepcion(R=30),29,88.04,13.40,21.00,734,2862
Beggie,9,33,2022,31,31,05/08/2022,Terminado(PT=125),140,88.04,13.40,21.00,734,2862
Beggie,9,35,2021,24,24,19/06/2021,Campo(C=8),15,89.13,16.50,20.10,213,1532
Beggie,9,35,2021,24,24,19/06/2021,Recepcion(R=30),36,89.13,16.50,20.10,213,1532
Beggie,9,35,2021,24,24,19/06/2021,Terminado(PT=125),192,89.13,16.50,20.10,213,1532
Beggie,9,40,2021,25,25,21/06/2021,Campo(C=8),26,91.13,15.90,20.20,227,1456
Beggie,9,40,2021,25,25,21/06/2021,Recepcion(R=30),45,91.13,15.90,20.20,227,1456
Beggie,9,40,2021,25,25,21/06/2021,Terminado(PT=125),188,91.13,15.90,20.20,227,1456
Beggie,9,40,2021,25,25,22/06/2021,Campo(C=8),23,88.46,16.40,21.70,503,2565
Beggie,9,40,2021,25,25,22/06/2021,Recepcion(R=30),31,88.46,16.40,21.70,503,2565
Beggie,9,40,2021,25,25,22/06/2021,Terminado(PT=125),173,88.46,16.40,21.70,503,2565
Beggie,9,40,2021,25,25,23/06/2021,Campo(C=8),26,88.88,16.40,20.80,338,1757
Beggie,9,40,2021,25,25,23/06/2021,Recepcion(R=30),27,88.88,16.40,20.80,338,1757
Beggie,9,40,2021,25,25,23/06/2021,Terminado(PT=125),167,88.88,16.40,20.80,338,1757
Beggie,9,43,2022,31,31,04/08/2022,Campo(C=8),9,85.88,14.10,20.90,603,3722
Beggie,9,43,2022,31,31,04/08/2022,Recepcion(R=30),19,85.88,14.10,20.90,603,3722
Beggie,9,43,2022,31,31,04/08/2022,Terminado(PT=125),132,85.88,14.10,20.90,603,3722
Beggie,9,45,2022,31,31,03/08/2022,Campo(C=8),7,91.04,13.90,19.90,625,2965
Beggie,9,45,2022,31,31,03/08/2022,Recepcion(R=30),29,91.04,13.90,19.90,625,2965
Beggie,9,45,2022,31,31,03/08/2022,Terminado(PT=125),105,91.04,13.90,19.90,625,2965
Beggie,9,50,2022,23,23,08/06/2022,Campo(C=8),9,84.58,14.66,22.27,671,3898
Beggie,9,50,2022,23,23,08/06/2022,Recepcion(R=30),24,84.58,14.66,22.27,671,3898
Beggie,9,50,2022,23,23,08/06/2022,Terminado(PT=125),107,84.58,14.66,22.27,671,3898
Beggie,9,53,2022,31,31,02/08/2022,Campo(C=8),7,89.46,14.30,20.80,665,2888
Beggie,9,53,2022,31,31,02/08/2022,Recepcion(R=30),31,89.46,14.30,20.80,665,2888
Beggie,9,53,2022,31,31,02/08/2022,Terminado(PT=125),112,89.46,14.30,20.80,665,2888
Beggie,9,56,2022,23,23,06/06/2022,Campo(C=8),9,90.96,14.72,19.00,279,1626
Beggie,9,56,2022,23,23,06/06/2022,Recepcion(R=30),18,90.96,14.72,19.00,279,1626
Beggie,9,56,2022,23,23,06/06/2022,Terminado(PT=125),108,90.96,14.72,19.00,279,1626
Beggie,10,21,2021,34,34,28/08/2021,Campo(C=8),19,90.33,13.80,20.40,796,4057
Beggie,10,21,2021,34,34,28/08/2021,Recepcion(R=30),29,90.33,13.80,20.40,796,4057
Beggie,10,21,2021,34,34,28/08/2021,Terminado(PT=125),203,90.33,13.80,20.40,796,4057
Beggie,10,31,2021,35,35,30/08/2021,Campo(C=8),23,90.42,14.10,20.50,647,3268
Beggie,10,31,2021,35,35,30/08/2021,Recepcion(R=30),53,90.42,14.10,20.50,647,3268
Beggie,10,31,2021,35,35,30/08/2021,Terminado(PT=125),106,90.42,14.10,20.50,647,3268
Beggie,10,39,2021,34,34,27/08/2021,Campo(C=8),25,91.75,13.80,18.70,328,1937
Beggie,10,39,2021,34,34,27/08/2021,Recepcion(R=30),28,91.75,13.80,18.70,328,1937
Beggie,10,39,2021,34,34,27/08/2021,Terminado(PT=125),212,91.75,13.80,18.70,328,1937
Beggie,10,40,2022,32,32,08/08/2022,Recepcion(R=30),65,87.67,14.10,18.40,334,2272
Beggie,10,40,2022,32,32,08/08/2022,Terminado(PT=125),132,87.67,14.10,18.40,334,2272
Beggie,10,44,2022,27,27,05/07/2022,Campo(C=8),9,89.58,12.20,19.60,640,4191
Beggie,10,44,2022,27,27,05/07/2022,Recepcion(R=30),30,89.58,12.20,19.60,640,4191
Beggie,10,44,2022,27,27,05/07/2022,Terminado(PT=125),122,89.58,12.20,19.60,640,4191
Beggie,10,44,2022,34,34,26/08/2022,Campo(C=8),9,86.83,14.00,21.60,824,4508
Beggie,10,44,2022,34,34,26/08/2022,Recepcion(R=30),43,86.83,14.00,21.60,824,4508
Beggie,10,44,2022,34,34,26/08/2022,Terminado(PT=125),170,86.83,14.00,21.60,824,4508
Beggie,10,45,2021,32,32,13/08/2021,Recepcion(R=30),46,89.04,15.00,22.10,779,3542
Beggie,10,45,2021,32,32,13/08/2021,Terminado(PT=125),171,89.04,15.00,22.10,779,3542
Beggie,10,45,2022,22,22,03/06/2022,Campo(C=8),7,91.46,12.38,18.44,598,3148
Beggie,10,45,2022,22,22,03/06/2022,Recepcion(R=30),24,91.46,12.38,18.44,598,3148
Beggie,10,45,2022,22,22,03/06/2022,Terminado(PT=125),129,91.46,12.38,18.44,598,3148
Beggie,10,47,2022,27,27,08/07/2022,Campo(C=8),8,88.42,10.10,21.10,639,4242
Beggie,10,47,2022,27,27,08/07/2022,Recepcion(R=30),54,88.42,10.10,21.10,639,4242
Beggie,10,47,2022,27,27,08/07/2022,Terminado(PT=125),187,88.42,10.10,21.10,639,4242
Beggie,10,48,2022,34,34,24/08/2022,Campo(C=8),15,89.54,13.70,20.70,623,2835
Beggie,10,48,2022,34,34,24/08/2022,Recepcion(R=30),56,89.54,13.70,20.70,623,2835
Beggie,10,48,2022,34,34,24/08/2022,Terminado(PT=125),142,89.54,13.70,20.70,623,2835
Beggie,10,49,2022,27,27,06/07/2022,Campo(C=8),9,90.67,14.30,17.40,197,1251
Beggie,10,49,2022,27,27,06/07/2022,Recepcion(R=30),47,90.67,14.30,17.40,197,1251
Beggie,10,49,2022,27,27,06/07/2022,Terminado(PT=125),151,90.67,14.30,17.40,197,1251
Beggie,10,49,2022,27,27,07/07/2022,Campo(C=8),9,87.63,12.30,19.20,619,2922
Beggie,10,49,2022,27,27,07/07/2022,Recepcion(R=30),40,87.63,12.30,19.20,619,2922
Beggie,10,49,2022,27,27,07/07/2022,Terminado(PT=125),184,87.63,12.30,19.20,619,2922
Beggie,10,50,2022,34,34,27/08/2022,Campo(C=8),11,89.54,13.80,19.50,797,2986
Beggie,10,50,2022,34,34,27/08/2022,Recepcion(R=30),24,89.54,13.80,19.50,797,2986
Beggie,10,50,2022,34,34,27/08/2022,Terminado(PT=125),157,89.54,13.80,19.50,797,2986
Beggie,10,52,2022,24,24,18/06/2022,Recepcion(R=30),69,87.42,11.10,20.90,647,3937
Beggie,10,52,2022,24,24,18/06/2022,Terminado(PT=125),160,87.42,11.10,20.90,647,3937
Beggie,10,53,2022,34,34,23/08/2022,Campo(C=8),6,88.88,13.70,20.80,818,4755
Beggie,10,53,2022,34,34,23/08/2022,Recepcion(R=30),25,88.88,13.70,20.80,818,4755
Beggie,10,53,2022,34,34,23/08/2022,Terminado(PT=125),155,88.88,13.70,20.80,818,4755
Beggie,10,58,2022,34,34,25/08/2022,Campo(C=8),15,88.46,14.30,19.70,660,2812
Beggie,10,58,2022,34,34,25/08/2022,Recepcion(R=30),49,88.46,14.30,19.70,660,2812
Beggie,10,58,2022,34,34,25/08/2022,Terminado(PT=125),158,88.46,14.30,19.70,660,2812
Beggie,10,(en blanco),2021,35,35,31/08/2021,Campo(C=8),26,90.04,14.10,22.20,792,2774
Beggie,10,(en blanco),2021,35,35,31/08/2021,Recepcion(R=30),40,90.04,14.10,22.20,792,2774
Beggie,11,31,2021,30,30,27/07/2021,Campo(C=8),29,90.58,16.20,21.70,762,2905
Beggie,11,31,2021,30,30,27/07/2021,Recepcion(R=30),33,90.58,16.20,21.70,762,2905
Beggie,11,31,2021,30,30,27/07/2021,Terminado(PT=125),198,90.58,16.20,21.70,762,2905
Beggie,11,31,2022,29,29,18/07/2022,Campo(C=8),15,90.21,12.30,20.20,576,3411
Beggie,11,31,2022,29,29,18/07/2022,Recepcion(R=30),37,90.21,12.30,20.20,576,3411
Beggie,11,31,2022,29,29,18/07/2022,Terminado(PT=125),160,90.21,12.30,20.20,576,3411
Beggie,11,33,2021,30,30,28/07/2021,Campo(C=8),20,91.17,15.70,22.90,622,2825
Beggie,11,33,2021,30,30,28/07/2021,Recepcion(R=30),24,91.17,15.70,22.90,622,2825
Beggie,11,33,2021,30,30,28/07/2021,Terminado(PT=125),229,91.17,15.70,22.90,622,2825
Beggie,11,36,2021,30,30,26/07/2021,Campo(C=8),22,87.50,14.30,22.70,758,4267
Beggie,11,36,2021,30,30,26/07/2021,Recepcion(R=30),41,87.50,14.30,22.70,758,4267
Beggie,11,36,2021,30,30,26/07/2021,Terminado(PT=125),157,87.50,14.30,22.70,758,4267
Beggie,11,36,2021,30,30,31/07/2021,Recepcion(R=30),40,89.46,15.10,21.80,523,2844
Beggie,11,36,2021,30,30,31/07/2021,Terminado(PT=125),221,89.46,15.10,21.80,523,2844
Beggie,11,36,2022,33,33,15/08/2022,Campo(C=8),7,92.17,14.20,18.80,438,2111
Beggie,11,36,2022,33,33,15/08/2022,Recepcion(R=30),36,92.17,14.20,18.80,438,2111
Beggie,11,36,2022,33,33,15/08/2022,Terminado(PT=125),138,92.17,14.20,18.80,438,2111
Beggie,11,36,2022,33,33,16/08/2022,Campo(C=8),18,93.92,13.60,15.80,147,1085
Beggie,11,36,2022,33,33,16/08/2022,Recepcion(R=30),29,93.92,13.60,15.80,147,1085
Beggie,11,36,2022,33,33,16/08/2022,Terminado(PT=125),119,93.92,13.60,15.80,147,1085
Beggie,11,37,2021,30,30,30/07/2021,Campo(C=8),37,92.13,15.30,18.40,156,1038
Beggie,11,37,2021,30,30,30/07/2021,Recepcion(R=30),22,92.13,15.30,18.40,156,1038
Beggie,11,37,2021,30,30,30/07/2021,Terminado(PT=125),203,92.13,15.30,18.40,156,1038
Beggie,11,39,2022,29,29,19/07/2022,Campo(C=8),9,92.25,14.20,15.90,249,1465
Beggie,11,39,2022,29,29,19/07/2022,Recepcion(R=30),48,92.25,14.20,15.90,249,1465
Beggie,11,39,2022,29,29,19/07/2022,Terminado(PT=125),156,92.25,14.20,15.90,249,1465
Beggie,11,40,2022,28,28,15/07/2022,Campo(C=8),6,90.71,13.80,16.30,153,971
Beggie,11,40,2022,28,28,15/07/2022,Recepcion(R=30),58,90.71,13.80,16.30,153,971
Beggie,11,40,2022,28,28,15/07/2022,Terminado(PT=125),155,90.71,13.80,16.30,153,971
Beggie,11,40,2022,33,33,17/08/2022,Campo(C=8),13,89.42,13.60,20.00,538,2622
Beggie,11,40,2022,33,33,17/08/2022,Recepcion(R=30),27,89.42,13.60,20.00,538,2622
Beggie,11,40,2022,33,33,17/08/2022,Terminado(PT=125),168,89.42,13.60,20.00,538,2622
Beggie,11,41,2022,28,28,14/07/2022,Campo(C=8),5,90.92,13.60,17.60,231,1294
Beggie,11,41,2022,28,28,14/07/2022,Recepcion(R=30),26,90.92,13.60,17.60,231,1294
Beggie,11,41,2022,28,28,14/07/2022,Terminado(PT=125),123,90.92,13.60,17.60,231,1294
Beggie,11,42,2022,29,29,21/07/2022,Campo(C=8),6,87.63,13.10,20.10,464,1956
Beggie,11,42,2022,29,29,21/07/2022,Recepcion(R=30),45,87.63,13.10,20.10,464,1956
Beggie,11,42,2022,29,29,21/07/2022,Terminado(PT=125),146,87.63,13.10,20.10,464,1956
Beggie,11,43,2022,28,28,16/07/2022,Campo(C=8),7,89.50,14.10,17.00,177,1095
Beggie,11,43,2022,28,28,16/07/2022,Recepcion(R=30),29,89.50,14.10,17.00,177,1095
Beggie,11,43,2022,28,28,16/07/2022,Terminado(PT=125),175,89.50,14.10,17.00,177,1095
Beggie,11,46,2022,28,28,13/07/2022,Campo(C=8),19,89.96,11.70,19.10,643,4117
Beggie,11,46,2022,28,28,13/07/2022,Recepcion(R=30),32,89.96,11.70,19.10,643,4117
Beggie,11,46,2022,28,28,13/07/2022,Terminado(PT=125),122,89.96,11.70,19.10,643,4117
Beggie,11,46,2022,29,29,20/07/2022,Campo(C=8),3,83.67,12.90,20.50,669,3452
