Fundo,Modulo,Anio,Semana_de_cosecha,Velocidad,Etapa,Resultado,Temperatura_minima,Temperatura_maxima,Humedad_relativa,Radiacion_solar_maxima,Radiacion_solar
Inagro,4,2022,28,36,Terminado(PT=125),86,14.5,22.3,80.67,857,3775
Inagro,4,2022,28,40,Campo(C=8),3,13.4,26.8,80.21,928,5299
Inagro,4,2022,28,40,Recepcion(R=30),30,13.4,26.8,80.21,928,5299
Inagro,4,2022,28,40,Terminado(PT=125),86,13.4,26.8,80.21,928,5299
Inagro,4,2022,29,30,Campo(C=8),5,14,28.2,79.5,904,5603
Inagro,4,2022,29,30,Recepcion(R=30),48,14,28.2,79.5,904,5603
Inagro,4,2022,29,30,Terminado(PT=125),146,14,28.2,79.5,904,5603
Inagro,5,2021,18,35,Campo(C=8),13,16.5,30.7,74.17,901,6385
Inagro,5,2021,18,35,Recepcion(R=30),40,16.5,30.7,74.17,901,6385
Inagro,5,2021,18,35,Terminado(PT=125),128,16.5,30.7,74.17,901,6385
Inagro,5,2021,18,36,Campo(C=8),8,19.4,28.7,71.38,991,3836
Inagro,5,2021,18,36,Recepcion(R=30),46,19.4,28.7,71.38,991,3836
Inagro,5,2021,18,36,Terminado(PT=125),120,19.4,28.7,71.38,991,3836
Inagro,5,2021,18,40,Campo(C=8),8,17.2,28.7,78.75,904,6321
Inagro,5,2021,18,40,Recepcion(R=30),27,17.2,28.7,78.75,904,6321
Inagro,5,2021,18,40,Terminado(PT=125),118,17.2,28.7,78.75,904,6321
Inagro,5,2021,19,35,Campo(C=8),10,17.25,28,80.36,870,5582
Inagro,5,2021,19,35,Recepcion(R=30),16,17.25,28,80.36,870,5582
Inagro,5,2021,19,35,Terminado(PT=125),126,17.25,28,80.36,870,5582
Inagro,5,2021,20,35,Recepcion(R=30),24,15.8,22.1,86.46,252,1716
Inagro,5,2021,20,35,Terminado(PT=125),148,15.8,22.1,86.46,252,1716
Inagro,5,2021,21,35,Campo(C=8),9,17.7,26.3,84.92,607,3344
Inagro,5,2021,21,35,Recepcion(R=30),17,17.7,26.3,84.92,607,3344
Inagro,5,2021,21,35,Terminado(PT=125),143,17.7,26.3,84.92,607,3344
Inagro,5,2021,21,37,Campo(C=8),10,17.2,22.7,87.88,354,2011
Inagro,5,2021,21,37,Recepcion(R=30),30,17.2,22.7,87.88,354,2011
Inagro,5,2021,21,37,Terminado(PT=125),99,17.2,22.7,87.88,354,2011
Inagro,5,2021,21,40,Campo(C=8),9,17.75,23.95,85.36,496,2282
Inagro,5,2021,21,40,Recepcion(R=30),12,17.75,23.95,85.36,496,2282
Inagro,5,2021,21,40,Terminado(PT=125),118,17.75,23.95,85.36,496,2282
Inagro,5,2021,22,48,Campo(C=8),9,17.2,25.9,84.25,788,3455
Inagro,5,2021,22,48,Recepcion(R=30),21,17.2,25.9,84.25,788,3455
Inagro,5,2021,22,48,Terminado(PT=125),71,17.2,25.9,84.25,788,3455
Inagro,5,2021,27,32,Campo(C=8),6,15.2,27.3,80.25,872,4203
Inagro,5,2021,27,32,Recepcion(R=30),21,15.2,27.3,80.25,872,4203
Inagro,5,2021,27,32,Terminado(PT=125),105,15.2,27.3,80.25,872,4203
Inagro,5,2021,27,34,Campo(C=8),6,15.8,22.4,82.5,397,1987
Inagro,5,2021,27,34,Recepcion(R=30),20,15.8,22.4,82.5,397,1987
Inagro,5,2021,27,34,Terminado(PT=125),27,15.8,22.4,82.5,397,1987
Inagro,5,2021,28,30,Campo(C=8),8,15.2,25.4,82.63,569,2902
Inagro,5,2021,28,30,Recepcion(R=30),10,15.2,25.4,82.63,569,2902
Inagro,5,2021,28,30,Terminado(PT=125),86,15.2,25.4,82.63,569,2902
Inagro,5,2021,28,32,Campo(C=8),7,16.8,23.8,84.67,467,2593
Inagro,5,2021,28,32,Recepcion(R=30),20,16.8,23.8,84.67,467,2593
Inagro,5,2021,28,32,Terminado(PT=125),100,16.8,23.8,84.67,467,2593
Inagro,5,2021,28,35,Campo(C=8),9,15.6,25.97,82.19,702,4028
Inagro,5,2021,28,35,Recepcion(R=30),21,15.6,25.97,82.19,702,4028
Inagro,5,2021,28,35,Terminado(PT=125),60,15.6,25.97,82.19,702,4028
Inagro,5,2021,28,36,Campo(C=8),6,15.7,27.3,80.38,922,5215
Inagro,5,2021,28,36,Recepcion(R=30),17,15.7,27.3,80.38,922,5215
Inagro,5,2021,28,36,Terminado(PT=125),68,15.7,27.3,80.38,922,5215
Inagro,5,2022,17,24,Campo(C=8),5,16.35,27.1,81.42,953,4612
Inagro,5,2022,17,24,Recepcion(R=30),35,16.35,27.1,81.42,953,4612
Inagro,5,2022,17,24,Terminado(PT=125),173,16.35,27.1,81.42,953,4612
Inagro,5,2022,18,25,Campo(C=8),5,14.4,30.9,76.79,883,6243
Inagro,5,2022,18,25,Recepcion(R=30),37,14.4,30.9,76.79,883,6243
Inagro,5,2022,18,25,Terminado(PT=125),136,14.4,30.9,76.79,883,6243
Inagro,5,2022,19,25,Campo(C=8),6,14.9,28.7,77.13,859,5969
Inagro,5,2022,19,25,Recepcion(R=30),15,14.9,28.7,77.13,859,5969
Inagro,5,2022,19,25,Terminado(PT=125),134,14.9,28.7,77.13,859,5969
Inagro,5,2022,19,28,Campo(C=8),6,15.3,26.7,78.92,814,3878
Inagro,5,2022,19,28,Recepcion(R=30),45,15.3,26.7,78.92,814,3878
Inagro,5,2022,19,28,Terminado(PT=125),186,15.3,26.7,78.92,814,3878
Inagro,5,2022,19,38,Campo(C=8),5,16,27.7,80.08,921,6006
Inagro,5,2022,19,38,Recepcion(R=30),24,16,27.7,80.08,921,6006
Inagro,5,2022,19,38,Terminado(PT=125),138,16,27.7,80.08,921,6006
Inagro,5,2022,21,37,Campo(C=8),5,14.27,27.16,76.46,845,6059
Inagro,5,2022,21,37,Recepcion(R=30),26,14.27,27.16,76.46,845,6059
Inagro,5,2022,21,37,Terminado(PT=125),113,14.27,27.16,76.46,845,6059
Inagro,5,2022,22,27,Campo(C=8),4,16.33,27.88,71.58,875,5214
Inagro,5,2022,22,27,Recepcion(R=30),26,16.33,27.88,71.58,875,5214
Inagro,5,2022,22,27,Terminado(PT=125),100,16.33,27.88,71.58,875,5214
Inagro,5,2022,22,36,Campo(C=8),5,14.5,27.27,74.92,839,5899
Inagro,5,2022,22,36,Recepcion(R=30),27,14.5,27.27,74.92,839,5899
Inagro,5,2022,22,36,Terminado(PT=125),42,14.5,27.27,74.92,839,5899
Inagro,5,2022,29,25,Campo(C=8),5,15.3,28.2,76.25,850,5716
Inagro,5,2022,29,25,Recepcion(R=30),32,15.3,28.2,76.25,850,5716
Inagro,5,2022,29,25,Terminado(PT=125),83,15.3,28.2,76.25,850,5716
Inagro,5,2022,29,26,Recepcion(R=30),67,14,28.2,79.5,904,5603
Inagro,5,2022,29,26,Terminado(PT=125),126,14,28.2,79.5,904,5603
Inagro,5,2022,29,28,Campo(C=8),6,14.45,24.85,80.38,860,4782
Inagro,5,2022,29,28,Recepcion(R=30),38,14.45,24.85,80.38,860,4782
Inagro,5,2022,29,28,Terminado(PT=125),121,14.45,24.85,80.38,860,4782
Inagro,5,2022,29,33,Campo(C=8),6,13.7,23.8,79.75,895,4509
Inagro,5,2022,29,33,Recepcion(R=30),21,13.7,23.8,79.75,895,4509
Inagro,5,2022,29,33,Terminado(PT=125),120,13.7,23.8,79.75,895,4509
Inagro,5,2022,29,34,Campo(C=8),5,14.9,26.9,79.75,916,5501
Inagro,5,2022,29,34,Recepcion(R=30),47,14.9,26.9,79.75,916,5501
Inagro,5,2022,29,34,Terminado(PT=125),140,14.9,26.9,79.75,916,5501
Inagro,6,2021,18,35,Campo(C=8),12,17.5,29.01,76.89,913,5298
Inagro,6,2021,18,35,Recepcion(R=30),33,17.37,29.23,76.53,912,5443
Inagro,6,2021,18,35,Terminado(PT=125),120,17.37,29.23,76.53,912,5443
Inagro,6,2021,20,35,Recepcion(R=30),25,15.8,22.1,86.46,252,1716
Inagro,6,2021,20,35,Terminado(PT=125),173,15.8,22.1,86.46,252,1716
Inagro,6,2021,21,35,Campo(C=8),6,17.65,24.15,86.5,566,2858
Inagro,6,2021,21,35,Recepcion(R=30),18,17.65,24.15,86.5,566,2858
Inagro,6,2021,21,35,Terminado(PT=125),96,17.65,24.15,86.5,566,2858
Inagro,6,2021,21,37,Campo(C=8),13,17.2,22.7,87.88,354,2011
Inagro,6,2021,21,37,Recepcion(R=30),28,17.2,22.7,87.88,354,2011
Inagro,6,2021,21,37,Terminado(PT=125),54,17.2,22.7,87.88,354,2011
Inagro,6,2021,21,40,Campo(C=8),10,17.75,23.95,85.36,496,2282
Inagro,6,2021,21,40,Recepcion(R=30),16,17.75,23.95,85.36,496,2282
Inagro,6,2021,21,40,Terminado(PT=125),78,17.75,23.95,85.36,496,2282
Inagro,6,2021,22,36,Campo(C=8),9,17.2,25.9,84.25,788,3455
Inagro,6,2021,22,36,Recepcion(R=30),23,17.2,25.9,84.25,788,3455
Inagro,6,2021,22,36,Terminado(PT=125),84,17.2,25.9,84.25,788,3455
Inagro,6,2021,24,40,Recepcion(R=30),20,15.8,23.1,84.83,438,2278
Inagro,6,2021,24,40,Terminado(PT=125),105,15.8,23.1,84.83,438,2278
Inagro,6,2021,28,36,Campo(C=8),11,15.7,27.3,80.38,922,5215
Inagro,6,2021,28,36,Recepcion(R=30),22,15.7,27.3,80.38,922,5215
Inagro,6,2021,28,36,Terminado(PT=125),85,15.7,27.3,80.38,922,5215
Inagro,6,2021,29,33,Campo(C=8),9,14.1,26.7,83.04,814,3752
Inagro,6,2021,29,33,Recepcion(R=30),29,14.1,26.7,83.04,814,3752
Inagro,6,2021,29,33,Terminado(PT=125),117,14.1,26.7,83.04,814,3752
Inagro,6,2021,29,35,Campo(C=8),8,16.15,26.98,82.32,833,4280
Inagro,6,2021,29,35,Recepcion(R=30),25,16.15,26.98,82.32,833,4280
Inagro,6,2021,29,35,Terminado(PT=125),83,16.15,26.98,82.32,833,4280
Inagro,6,2022,18,22,Campo(C=8),4,14.4,30.9,76.79,883,6243
Inagro,6,2022,18,22,Recepcion(R=30),27,14.4,30.9,76.79,883,6243
Inagro,6,2022,18,22,Terminado(PT=125),142,14.4,30.9,76.79,883,6243
Inagro,6,2022,18,27,Campo(C=8),5,17,28.9,81.38,951,4732
Inagro,6,2022,18,27,Recepcion(R=30),32,17,28.9,81.38,951,4732
Inagro,6,2022,18,27,Terminado(PT=125),164,17,28.9,81.38,951,4732
Inagro,6,2022,18,28,Campo(C=8),5,14.95,29.25,79.13,873,5922
Inagro,6,2022,18,28,Recepcion(R=30),32,14.95,29.25,79.13,873,5922
Inagro,6,2022,18,28,Terminado(PT=125),183,14.95,29.25,79.13,873,5922
Inagro,6,2022,19,28,Campo(C=8),4,15.3,26.87,82.08,853,4567
Inagro,6,2022,19,28,Recepcion(R=30),67,15.3,26.8,80.82,838,4292
Inagro,6,2022,19,28,Terminado(PT=125),182,15.3,26.8,80.82,838,4292
Inagro,6,2022,20,26,Campo(C=8),3,13.9,28.4,79.08,884,5693
Inagro,6,2022,20,26,Recepcion(R=30),24,13.9,28.4,79.08,884,5693
Inagro,6,2022,20,26,Terminado(PT=125),190,13.9,28.4,79.08,884,5693
Inagro,6,2022,20,31,Campo(C=8),4,15.1,26.4,78.88,850,5900
Inagro,6,2022,20,31,Recepcion(R=30),52,15.1,26.4,78.88,850,5900
Inagro,6,2022,20,31,Terminado(PT=125),229,15.1,26.4,78.88,850,5900
Inagro,6,2022,21,36,Campo(C=8),4,14.5,25.13,79.7,654,4177
Inagro,6,2022,21,36,Recepcion(R=30),15,14.5,25.13,79.7,654,4177
Inagro,6,2022,21,36,Terminado(PT=125),105,14.5,25.13,79.7,654,4177
Inagro,6,2022,29,27,Campo(C=8),5,15.3,28.2,76.25,850,5716
Inagro,6,2022,29,27,Recepcion(R=30),34,15.3,28.2,76.25,850,5716
Inagro,6,2022,29,27,Terminado(PT=125),83,15.3,28.2,76.25,850,5716
Inagro,6,2022,29,29,Campo(C=8),5,14.3,25.7,79.83,852,5586
Inagro,6,2022,29,29,Recepcion(R=30),43,14.3,25.7,79.83,852,5586
Inagro,6,2022,29,29,Terminado(PT=125),102,14.3,25.7,79.83,852,5586
Inagro,6,2022,30,28,Campo(C=8),5,14.3,23.2,81.5,655,3033
Inagro,6,2022,30,28,Recepcion(R=30),24,14.3,23.2,81.5,655,3033
Inagro,6,2022,30,28,Terminado(PT=125),135,14.3,23.2,81.5,655,3033
Inagro,6,2022,30,29,Campo(C=8),6,15,26.2,81.32,859,5560
Inagro,6,2022,30,29,Recepcion(R=30),21,15,26.2,81.32,859,5560
Inagro,6,2022,30,29,Terminado(PT=125),110,15,26.2,81.32,859,5560
Inagro,6,2022,30,33,Campo(C=8),5,15.2,24.7,82.29,883,4524
Inagro,6,2022,30,33,Recepcion(R=30),46,15.2,24.7,82.29,883,4524
Inagro,6,2022,30,33,Terminado(PT=125),99,15.2,24.7,82.29,883,4524
Inagro,6,2022,30,37,Campo(C=8),5,14.4,25.1,81.46,858,5544
Inagro,6,2022,30,37,Recepcion(R=30),40,14.4,25.1,81.46,858,5544
Inagro,6,2022,30,37,Terminado(PT=125),95,14.4,25.1,81.46,858,5544
Inagro,7,2021,19,32,Campo(C=8),15,15.3,28.8,79.83,874,5311
Inagro,7,2021,19,32,Recepcion(R=30),17,15.3,28.8,79.83,874,5311
Inagro,7,2021,19,32,Terminado(PT=125),74,15.3,28.8,79.83,874,5311
Inagro,7,2021,19,35,Campo(C=8),10,16.25,28.6,78.36,877,6066
Inagro,7,2021,19,35,Recepcion(R=30),19,16.25,28.6,78.36,877,6066
Inagro,7,2021,19,35,Terminado(PT=125),111,16.25,28.6,78.36,877,6066
Inagro,7,2021,19,40,Campo(C=8),14,16.2,29.7,80.96,731,4396
Inagro,7,2021,19,40,Recepcion(R=30),14,16.2,29.7,80.96,731,4396
Inagro,7,2021,19,40,Terminado(PT=125),116,16.2,29.7,80.96,731,4396
Inagro,7,2021,20,35,Recepcion(R=30),16,17.2,24.5,82.25,534,2911
Inagro,7,2021,20,35,Terminado(PT=125),185,17.2,24.5,82.25,534,2911
Inagro,7,2021,21,35,Recepcion(R=30),45,17.7,26.4,84.75,864,4098
Inagro,7,2021,21,35,Terminado(PT=125),90,17.7,26.4,84.75,864,4098
Inagro,7,2021,22,39,Campo(C=8),10,17.2,25.9,84.25,788,3455
Inagro,7,2021,22,39,Recepcion(R=30),25,17.2,25.9,84.25,788,3455
Inagro,7,2021,22,39,Terminado(PT=125),47,17.2,25.9,84.25,788,3455
Inagro,7,2021,22,40,Campo(C=8),11,17.23,22.53,85.14,316,1974
Inagro,7,2021,22,40,Recepcion(R=30),22,17.23,22.53,85.14,316,1974
Inagro,7,2021,22,40,Terminado(PT=125),79,17.23,22.53,85.14,316,1974
Inagro,7,2021,23,32,Campo(C=8),12,17.9,22.2,86.75,389,1744
Inagro,7,2021,23,32,Recepcion(R=30),17,17.9,22.2,86.75,389,1744
Inagro,7,2021,23,32,Terminado(PT=125),112,17.9,22.2,86.75,389,1744
Inagro,7,2021,23,35,Campo(C=8),15,17.4,21.6,89.71,244,1328
Inagro,7,2021,23,35,Recepcion(R=30),19,17.4,21.6,89.71,244,1328
Inagro,7,2021,23,35,Terminado(PT=125),113,17.4,21.6,89.71,244,1328
Inagro,7,2021,23,37,Campo(C=8),7,17.1,22.2,87.58,254,1839
Inagro,7,2021,23,37,Recepcion(R=30),20,17.1,22.2,87.58,254,1839
Inagro,7,2021,23,37,Terminado(PT=125),111,17.1,22.2,87.58,254,1839
Inagro,7,2021,23,38,Campo(C=8),8,16.1,22.7,85.71,278,2009
Inagro,7,2021,23,38,Recepcion(R=30),13,16.1,22.7,85.71,278,2009
Inagro,7,2021,23,38,Terminado(PT=125),118,16.1,22.7,85.71,278,2009
Inagro,7,2021,23,40,Campo(C=8),11,17.4,22.8,86.46,353,2176
Inagro,7,2021,23,40,Recepcion(R=30),19,17.4,22.8,86.46,353,2176
Inagro,7,2021,23,40,Terminado(PT=125),116,17.4,22.8,86.46,353,2176
Inagro,7,2021,29,28,Campo(C=8),11,16.1,28.3,77.83,935,5300
Inagro,7,2021,29,28,Recepcion(R=30),19,16.1,28.3,77.83,935,5300
Inagro,7,2021,29,28,Terminado(PT=125),139,16.1,28.3,77.83,935,5300
Inagro,7,2021,29,32,Campo(C=8),13,14.1,26.7,83.04,814,3752
Inagro,7,2021,29,32,Recepcion(R=30),20,14.1,26.7,83.04,814,3752
Inagro,7,2021,29,32,Terminado(PT=125),114,14.1,26.7,83.04,814,3752
Inagro,7,2021,30,33,Campo(C=8),9,15.8,25.3,81.13,818,3905
Inagro,7,2021,30,33,Recepcion(R=30),34,15.8,25.3,81.13,818,3905
Inagro,7,2021,30,33,Terminado(PT=125),145,15.8,25.3,81.13,818,3905
Inagro,7,2021,30,35,Campo(C=8),10,15.05,25.55,82.61,732,3892
Inagro,7,2021,30,35,Recepcion(R=30),34,15.05,25.55,82.61,732,3892
Inagro,7,2021,30,35,Terminado(PT=125),112,15.05,25.55,82.61,732,3892
Inagro,7,2021,30,36,Campo(C=8),9,16.7,27.3,81.25,808,3643
Inagro,7,2021,30,36,Recepcion(R=30),17,16.7,27.3,81.25,808,3643
Inagro,7,2021,30,36,Terminado(PT=125),111,16.7,27.3,81.25,808,3643
Inagro,7,2021,30,40,Campo(C=8),9,17.2,25.3,84.33,813,4004
Inagro,7,2021,30,40,Recepcion(R=30),19,17.2,25.3,84.33,813,4004
Inagro,7,2021,30,40,Terminado(PT=125),190,17.2,25.3,84.33,813,4004
Inagro,7,2021,31,36,Campo(C=8),12,12.9,26.1,82.77,913,4306
Inagro,7,2021,31,36,Recepcion(R=30),28,12.9,26.1,82.77,913,4306
Inagro,7,2021,31,36,Terminado(PT=125),203,12.9,26.1,82.77,913,4306
Inagro,7,2021,31,39,Campo(C=8),14,13.3,25.1,80.42,683,3548
Inagro,7,2021,31,39,Recepcion(R=30),80,13.3,25.1,80.42,683,3548
Inagro,7,2021,31,39,Terminado(PT=125),213,13.3,25.1,80.42,683,3548
Inagro,7,2022,17,26,Campo(C=8),4,16.3,28.6,79.75,883,5677
Inagro,7,2022,17,26,Recepcion(R=30),37,16.3,28.6,79.75,883,5677
Inagro,7,2022,17,26,Terminado(PT=125),138,16.3,28.6,79.75,883,5677
Inagro,7,2022,17,30,Campo(C=8),4,16.4,25.6,83.08,1022,3547
Inagro,7,2022,17,30,Recepcion(R=30),35,16.4,25.6,83.08,1022,3547
Inagro,7,2022,17,30,Terminado(PT=125),94,16.4,25.6,83.08,1022,3547
Inagro,7,2022,18,22,Campo(C=8),5,14.4,30.9,76.79,883,6243
Inagro,7,2022,18,22,Recepcion(R=30),22,14.4,30.9,76.79,883,6243
Inagro,7,2022,18,22,Terminado(PT=125),108,14.4,30.9,76.79,883,6243
Inagro,7,2022,23,33,Campo(C=8),4,15.44,24.05,81.46,589,3055
Inagro,7,2022,23,33,Recepcion(R=30),28,15.44,24.05,81.46,589,3055
Inagro,7,2022,23,33,Terminado(PT=125),110,15.44,24.05,81.46,589,3055
Inagro,7,2022,23,34,Campo(C=8),5,15.5,27,79.88,880,4491
Inagro,7,2022,23,34,Recepcion(R=30),13,15.5,27,79.88,880,4491
Inagro,7,2022,23,34,Terminado(PT=125),54,15.5,27,79.88,880,4491
Inagro,7,2022,23,40,Campo(C=8),6,15.94,26.72,80.88,817,4860
Inagro,7,2022,23,40,Recepcion(R=30),21,15.94,26.72,80.88,817,4860
Inagro,7,2022,23,40,Terminado(PT=125),91,15.94,26.72,80.88,817,4860
Inagro,7,2022,23,44,Campo(C=8),5,14.92,25.19,79.82,609,4019
Inagro,7,2022,23,44,Recepcion(R=30),17,14.92,25.19,79.82,609,4019
Inagro,7,2022,23,44,Terminado(PT=125),162,14.92,25.19,79.82,609,4019
Inagro,7,2022,24,36,Campo(C=8),3,11.6,25.7,76.96,819,5750
Inagro,7,2022,24,36,Recepcion(R=30),13,11.6,25.7,76.96,819,5750
Inagro,7,2022,24,36,Terminado(PT=125),220,11.6,25.7,76.96,819,5750
Inagro,7,2022,27,42,Campo(C=8),5,15.6,24.2,80.79,624,3338
Inagro,7,2022,27,42,Recepcion(R=30),72,15.6,24.2,80.79,624,3338
Inagro,7,2022,27,42,Terminado(PT=125),164,15.6,24.2,80.79,624,3338
Inagro,7,2022,28,31,Campo(C=8),5,12.9,27.2,80.83,845,5530
Inagro,7,2022,28,31,Recepcion(R=30),38,12.9,27.2,80.83,845,5530
Inagro,7,2022,28,31,Terminado(PT=125),67,12.9,27.2,80.83,845,5530
Inagro,7,2022,28,34,Campo(C=8),5,14.5,24.8,80.46,827,5599
Inagro,7,2022,28,34,Recepcion(R=30),27,14.5,24.8,80.46,827,5599
Inagro,7,2022,28,34,Terminado(PT=125),103,14.5,24.8,80.46,827,5599
Inagro,7,2022,28,36,Campo(C=8),3,13.4,26.8,80.21,928,5299
Inagro,7,2022,28,36,Recepcion(R=30),34,13.4,26.8,80.21,928,5299
Inagro,7,2022,28,36,Terminado(PT=125),154,13.4,26.8,80.21,928,5299
Inagro,8,2021,18,35,Campo(C=8),9,17.9,29.05,78.85,929,5212
Inagro,8,2021,18,35,Recepcion(R=30),19,18.1,28.75,77.98,930,4576
Inagro,8,2021,18,35,Terminado(PT=125),82,18.1,28.75,77.98,930,4576
Inagro,8,2021,18,37,Campo(C=8),9,17.7,29.3,76.33,966,6119
Inagro,8,2021,18,37,Recepcion(R=30),34,17.7,29.3,76.33,966,6119
Inagro,8,2021,18,37,Terminado(PT=125),84,17.7,29.3,76.33,966,6119
Inagro,8,2021,20,38,Campo(C=8),9,16.8,28.2,81.88,926,4625
Inagro,8,2021,20,38,Recepcion(R=30),27,16.8,28.2,81.88,926,4625
Inagro,8,2021,20,38,Terminado(PT=125),105,16.8,28.2,81.88,926,4625
Inagro,8,2021,20,40,Campo(C=8),7,17.3,27.1,84,810,4295
Inagro,8,2021,20,40,Recepcion(R=30),23,17.3,27.1,84,810,4295
Inagro,8,2021,20,40,Terminado(PT=125),87,17.3,27.1,84,810,4295
Inagro,8,2021,21,35,Campo(C=8),10,17.65,26,85.48,812,3561
Inagro,8,2021,21,35,Recepcion(R=30),11,17.65,26,85.48,812,3561
Inagro,8,2021,21,35,Terminado(PT=125),134,17.65,26,85.48,812,3561
Inagro,8,2021,21,40,Campo(C=8),10,17.55,22.5,86.19,293,1776
Inagro,8,2021,21,40,Recepcion(R=30),28,17.55,22.5,86.19,293,1776
Inagro,8,2021,21,40,Terminado(PT=125),119,17.55,22.5,86.19,293,1776
Inagro,8,2021,21,48,Campo(C=8),9,17.6,21.9,88.25,268,1617
Inagro,8,2021,21,48,Recepcion(R=30),22,17.6,21.9,88.25,268,1617
Inagro,8,2021,21,48,Terminado(PT=125),115,17.6,21.9,88.25,268,1617
Inagro,8,2021,22,39,Campo(C=8),8,17.2,25.9,84.25,788,3455
Inagro,8,2021,22,39,Recepcion(R=30),23,17.2,25.9,84.25,788,3455
Inagro,8,2021,22,39,Terminado(PT=125),86,17.2,25.9,84.25,788,3455
Inagro,8,2021,22,40,Campo(C=8),11,17.23,22.53,85.14,316,1974
Inagro,8,2021,22,40,Recepcion(R=30),19,17.23,22.53,85.14,316,1974
Inagro,8,2021,22,40,Terminado(PT=125),60,17.23,22.53,85.14,316,1974
Inagro,8,2021,29,28,Campo(C=8),12,16.1,28.3,77.83,935,5300
Inagro,8,2021,29,28,Recepcion(R=30),23,16.1,28.3,77.83,935,5300
Inagro,8,2021,29,28,Terminado(PT=125),120,16.1,28.3,77.83,935,5300
Inagro,8,2021,29,32,Campo(C=8),18,14.1,26.7,83.04,814,3752
Inagro,8,2021,29,32,Recepcion(R=30),22,14.1,26.7,83.04,814,3752
Inagro,8,2021,29,32,Terminado(PT=125),109,14.1,26.7,83.04,814,3752
Inagro,8,2021,30,35,Campo(C=8),10,14.3,23.8,84.38,636,3425
Inagro,8,2021,30,35,Recepcion(R=30),34,14.3,23.8,84.38,636,3425
Inagro,8,2021,30,35,Terminado(PT=125),129,14.3,23.8,84.38,636,3425
Inagro,8,2021,30,36,Campo(C=8),11,16.1,26.63,81.07,818,3969
Inagro,8,2021,30,36,Recepcion(R=30),24,16.1,26.63,81.07,818,3969
Inagro,8,2021,30,36,Terminado(PT=125),142,16.1,26.63,81.07,818,3969
Inagro,8,2021,30,38,Campo(C=8),10,17.2,25.3,84.33,813,4004
Inagro,8,2021,30,38,Recepcion(R=30),17,17.2,25.3,84.33,813,4004
Inagro,8,2021,30,38,Terminado(PT=125),123,17.2,25.3,84.33,813,4004
Inagro,8,2022,19,26,Campo(C=8),6,15.3,26.9,82.71,861,4705
Inagro,8,2022,19,26,Recepcion(R=30),48,15.3,26.9,82.71,861,4705
Inagro,8,2022,19,26,Terminado(PT=125),173,15.3,26.9,82.71,861,4705
Inagro,8,2022,19,27,Campo(C=8),6,15.8,27.4,79.96,885,5340
Inagro,8,2022,19,27,Recepcion(R=30),25,15.8,27.4,79.96,885,5340
Inagro,8,2022,19,27,Terminado(PT=125),169,15.8,27.4,79.96,885,5340
Inagro,8,2022,19,28,Campo(C=8),5,16.1,27.6,78.92,599,3797
Inagro,8,2022,19,28,Recepcion(R=30),21,16.1,27.6,78.92,599,3797
Inagro,8,2022,19,28,Terminado(PT=125),177,16.1,27.6,78.92,599,3797
Inagro,8,2022,19,31,Campo(C=8),4,16,27.7,80.08,921,6006
Inagro,8,2022,19,31,Recepcion(R=30),31,16,27.7,80.08,921,6006
Inagro,8,2022,19,31,Terminado(PT=125),121,16,27.7,80.08,921,6006
Inagro,8,2022,20,24,Campo(C=8),5,14.9,27.4,80.38,866,3363
Inagro,8,2022,20,24,Recepcion(R=30),32,14.9,27.4,80.38,866,3363
Inagro,8,2022,20,24,Terminado(PT=125),188,14.9,27.4,80.38,866,3363
Inagro,8,2022,24,31,Campo(C=8),4,12,26.2,80.25,821,4757
Inagro,8,2022,24,31,Recepcion(R=30),29,12,26.2,80.25,821,4757
Inagro,8,2022,24,31,Terminado(PT=125),215,12,26.2,80.25,821,4757
Inagro,8,2022,25,39,Campo(C=8),5,12.7,25.8,81.54,801,4782
Inagro,8,2022,25,39,Recepcion(R=30),15,12.7,25.8,81.54,801,4782
Inagro,8,2022,25,39,Terminado(PT=125),194,12.7,25.8,81.54,801,4782
Inagro,8,2022,25,41,Campo(C=8),4,14.3,24.7,77,807,4865
Inagro,8,2022,25,41,Recepcion(R=30),53,14.3,24.7,77,807,4865
Inagro,8,2022,25,41,Terminado(PT=125),186,14.3,24.7,77,807,4865
Inagro,8,2022,25,45,Campo(C=8),4,14.4,26.5,76.71,853,4674
Inagro,8,2022,25,45,Recepcion(R=30),16,14.4,26.5,76.71,853,4674
Inagro,8,2022,25,45,Terminado(PT=125),156,14.4,26.5,76.71,853,4674
Inagro,8,2022,26,30,Campo(C=8),3,11.6,26.2,78.5,840,5914
Inagro,8,2022,26,30,Recepcion(R=30),62,11.6,26.2,78.5,840,5914
Inagro,8,2022,26,30,Terminado(PT=125),169,11.6,26.2,78.5,840,5914
Inagro,8,2022,26,31,Campo(C=8),3,13.2,26.3,82.58,838,5087
Inagro,8,2022,26,31,Recepcion(R=30),31,13.2,26.3,82.58,838,5087
Inagro,8,2022,26,31,Terminado(PT=125),177,13.2,26.3,82.58,838,5087
Inagro,8,2022,26,40,Campo(C=8),4,14.4,23.3,83.21,980,3280
Inagro,8,2022,26,40,Recepcion(R=30),71,14.4,23.3,83.21,980,3280
Inagro,8,2022,26,40,Terminado(PT=125),147,14.4,23.3,83.21,980,3280
Inagro,8,2022,26,42,Campo(C=8),4,14,26.2,81.54,853,5208
Inagro,8,2022,26,42,Recepcion(R=30),32,14,26.2,81.54,853,5208
